Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
1104,3,120524,S0050-98,isind lo-sin,sind,in 1,dat.sg.neut.,,,definite_article,"the, definite article",.i. isindlosin,"that is, on that day"
1105,4,120525,S0050-98,isind lo-sin,lo,laë,dat.sg.,,,noun,"day, daytime",.i. isindlosin,"that is, on that day"
1106,5,120526,S0050-98,isind lo-sin,sin,-sin,,,,particle_demonstrative_distal,"that, those",.i. isindlosin,"that is, on that day"
1107,1,140419,S0050-99,.i.,.i.,.i.,,,,,"id est, it is",.i. giulæ,"that is, which adhered"
1108,2,120527,S0050-99,giulæ,giulæ,glenaid,3sg.pret.rel.,Yes,intrans.,verb,"to adhere, to cleave (intrans) ; trans: to stick to ",.i. giulæ,"that is, which adhered"
1109,1,140420,S0050-100,.i.,.i.,.i.,,,,,"id est, it is",.i. tanic,"That is, he came."
1110,2,120528,S0050-100,tanic,tanic,do·icc,3sg.pret.,No,unclear,verb,"to approach, to come to",.i. tanic,"That is, he came."
1111,1,140421,S0050-101,.i.,.i.,.i.,,,,,"id est, it is",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1112,2,120529,S0050-101,cosin brosnu,co,co 2,dat.,,,preposition,"with, general accompaniment, connection, attendant circumstances",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1113,3,120530,S0050-101,cosin brosnu,sin,in 1,dat.sg.masc.,,,definite_article,"the, definite article",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1114,4,120531,S0050-101,cosin brosnu,brosnu,brosnae,dat.sg.,,,noun,"bundle of firewood, fuel",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1115,5,120532,S0050-101,resaigthiu,resaigthiu,resaigthe,dat.sg.,,,verbal_participle,dreamt of,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1116,6,120533,S0050-101,imbed,imbed,imbed,nom.sg.,,,noun,"large quantity, abundance, excess, amount, number",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1117,7,120534,S0050-101,n-aislinge,naislinge,aislinge,gen.sg.,,,noun,"vision, dream",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1118,8,120535,S0050-101,ón,ón,-són,nom.sg.neut.,,,particle_anaphoric,that (mentioned above) that is,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1119,9,120537,S0050-101,ad·chondairc-som,ad·,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1120,10,120538,S0050-101,ad·chondairc-som,∅,len.rel.particle,,,,particle_relative,leniting relative particle,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1121,11,120539,S0050-101,ad·chondairc-som,·chon,com·,,,,particle_augment,perfective augment,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1122,12,120536,S0050-101,ad·chondairc-som,ad·chondairc,ad·cí,augm.3sg.pret.,Yes,trans.,verb,"to see, to observe ",.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1123,13,120540,S0050-101,ad·chondairc-som,som,nota augens,3sg.masc.,,,particle_pronominal,emphasising particle,.i. cosinbrosnu resaigthiu · imbed naislinge ón adchondairc som,"that is, with the sheaf dreamt of; the abundance of the vision, moreover, that he had beheld"
1124,1,140422,S0050-102,.i.,.i.,.i.,,,,,"id est, it is",.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1125,2,120542,S0050-102,tacmungad,t,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1126,3,120543,S0050-102,tacmungad,a,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1127,4,120544,S0050-102,tacmungad,cm,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1128,5,120541,S0050-102,tacmungad,tacmungad,do·acmaing,3sg.impf.,Yes,intrans.,verb,"to reach, to extend to; to encompass, to include",.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1129,6,120545,S0050-102,[cu]a adbran[n],cu,co 1,acc.,,,preposition,"to, until, as far as, towards ",.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1130,7,120546,S0050-102,[cu]a adbran[n],a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1131,8,120548,S0050-102,[cu]a adbran[n],adb,odb,compos.,,,noun,knot,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1132,9,120549,S0050-102,[cu]a adbran[n],rann,rann 2,acc.sg.,,,noun,quatrain,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1133,10,120547,S0050-102,[cu]a adbran[n],adbrann,odbrann,acc.sg.,,,noun,ankle,.i. tacmungad [cu]a adbran[n],"that is, which reached to his ankle"
1134,1,140423,S0050-103,.i.,.i.,.i.,,,,,"id est, it is",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1135,2,120550,S0050-103,fuillechti,fuillechti,fuillechtae,acc.pl.fem.,,,verbal_participle,"smeared, annointed ",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1136,3,140424,S0050-103,.i.,.i.,.i.,,,,,"id est, it is",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1137,4,120552,S0050-103,fo·selgatar,fo·,fo·,,,,particle_preverb,aspectual and lexicalized meanings,.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1138,5,120551,S0050-103,fo·selgatar,fo·selgatar,fo·slig,3pl.pret.,No,trans.,verb,"to smear, to overlay",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1139,6,120553,S0050-103,a brathir,a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1140,7,120554,S0050-103,a brathir,brathir,bráthair,nom.pl.,,,noun,"brother, kinsman, cousin , brother",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1141,8,120555,S0050-103,a tunig-som,a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1142,9,120556,S0050-103,a tunig-som,tunig,tuinech,acc.sg.,,,noun,"coat, mantle, covering",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1143,10,120557,S0050-103,a tunig-som,som,nota augens,3sg.masc.,,,particle_pronominal,emphasising particle,.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1144,11,120558,S0050-103,do fuil,do,do 1,dat.,,,preposition,"to, for, by etc.",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1145,12,120559,S0050-103,do fuil,fuil,fuil,dat.sg.,,,noun,"blood, an effusion of blood ",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1146,13,120560,S0050-103,inna ric,in,i,dat.,,,preposition,"in, into",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1147,14,120561,S0050-103,inna ric,na,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1148,15,120562,S0050-103,inna ric,ric,reicc,dat.sg.,,,verbal_noun,"the act of selling, bartering",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1149,16,120563,S0050-103,doib,doib,do 1,3pl.,,,preposition,"to, for, by etc.",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1150,17,120564,S0050-103,7 dos·bertar,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1151,18,120566,S0050-103,7 dos·bertar,do,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1152,19,120567,S0050-103,7 dos·bertar,s·,3sg.fem.inf.pron.,A,,,pronoun_infixed,her,.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1153,20,120565,S0050-103,7 dos·bertar,dos·bertar,do·beir,3pl.pret.,No,trans.,verb,"to give, to place, to bring, to get, to cite, to impose on, to put on, to inflict on ",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1154,21,120568,S0050-103,dia athir,di,do 1,dat.,,,preposition,"to, for, by etc.",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1155,22,120569,S0050-103,dia athir,a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1156,23,120570,S0050-103,dia athir,athir,athair,dat.sg.,,,noun,father,.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1157,24,120571,S0050-103,iarum,iarum,íar 1,3sg.neut.,,,preposition,"after, behind, across, along, beyond, according to",.i. fuillechti .i. foselgatar abrathir a tunig som dofuil innaric doib 7 dosbertar dia athir iarum .,"That is, smeared; that is, his brothers smeared his coat with blood, upon his being sold by them, and then they took it to his father."
1158,1,140425,S0050-104,.i.,.i.,.i.,,,,,"id est, it is",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1159,2,120572,S0050-104,ind naithr,ind,in 1,nom.sg.fem.,,,definite_article,"the, definite article",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1160,3,120573,S0050-104,ind naithr,naithr,nathair,nom.sg.,,,noun,"snake, serpent",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1161,4,120574,S0050-104,humaithe,humaithe,umaide,nom.sg.fem.,,,adjective,"bronze, brazen, copper",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1162,5,120576,S0050-104,thal,th,t-,compos.,,,particle_prefix,"“at” + words denoting points on the compass, and words denoting location generally, adverbial prefix",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1163,6,120577,S0050-104,thal,al,ol 1,,,,adverb,"beyond, than",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1164,7,120575,S0050-104,thal,thal,tall,,,,adverb,"of place: yonder, there, yon, that ; long ago, of yore, then; hereafter, in the next world",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1165,8,120579,S0050-104,con·ocabsa[t],con·,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1166,9,120580,S0050-104,con·ocabsa[t],∅,len.rel.particle,,,,particle_relative,leniting relative particle,.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1167,10,120581,S0050-104,con·ocabsa[t],·o,uss·,,,,particle_preverb,aspectual and lexicalized meanings,.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1168,11,120578,S0050-104,con·ocabsa[t],con·ocabsat,con·ocaib,3pl.pret.,Yes,trans.,verb,"to lift up, to raise, to exalt, to rise, to get up",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1169,12,120582,S0050-104,maic,maic,macc 1,nom.pl.,,,noun,"son, male descendent, young man, son, The Son (i.e. Christ), young male animal, boy, male descendant",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1170,13,120583,S0050-104,israel,Israel,Israël,gen.sg.,,,proper_noun,Israel,.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1171,14,120584,S0050-104,in diserto,in,in (Lat),,,,preposition,"in, into ",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1172,15,120585,S0050-104,in diserto,diserto,dēsertum,,,,noun,"desert, wasteland",.i. indnaithr humaithe thal conocabsa[t] maic israel in diserto,"that is, that bronze serpent which the Children of Israel upraised in the desert"
1173,1,140426,S0050-105,.i.,.i.,.i.,,,,,"id est, it is",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1174,2,120586,S0050-105,ṁbertatar,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1175,3,120587,S0050-105,ṁbertatar,ṁbertatar,beirid,3pl.pret.rel.,Yes,trans.,verb,"to carry, to bear, to get, to take, to obtain, to bring to impose on, to put on, to inflict on, to judge, to infer, to refer, to adduce  ",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1176,4,120588,S0050-105,in taisceltai tall,in,in 1,nom.pl.masc.,,,definite_article,"the, definite article",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1177,5,120589,S0050-105,in taisceltai tall,taisceltai,toiscélaid,nom.pl.,,,noun,"observer; spy, scout",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1178,6,120591,S0050-105,in taisceltai tall,t,t-,compos.,,,particle_prefix,"“at” + words denoting points on the compass, and words denoting location generally, adverbial prefix",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1179,7,120592,S0050-105,in taisceltai tall,all,ol 1,,,,adverb,"beyond, than",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1180,8,120590,S0050-105,in taisceltai tall,tall,tall,,,,adverb,"of place: yonder, there, yon, that ; long ago, of yore, then; hereafter, in the next world",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1181,9,120593,S0050-105,a tír,a,a 7,dat.,,,preposition,"out of, from ",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1182,10,120594,S0050-105,a tír,tír,tír,dat.sg.,,,noun,"land; territory, country; earth, ground ",.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1183,11,120595,S0050-105,tairngeri,tairngeri,tairngire,gen.sg.,,,verbal_noun,the act of promising; prophecy,.i. ṁbertatar intaisceltai tall atír tairngeri,"that is, which those spies brought out of the land of promise"
1184,1,140427,S0050-106,.i.,.i.,.i.,,,,,"id est, it is",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1185,2,120596,S0050-106,don bial,do,do 1,dat.,,,preposition,"to, for, by etc.",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1186,3,120597,S0050-106,don bial,n,in 1,dat.sg.masc.,,,definite_article,"the, definite article",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1187,4,120598,S0050-106,don bial,bial,biáil,dat.sg.,,,noun,"axe, hatchet ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1188,5,120599,S0050-106,bed chuintechti,bed,is 1,3sg.past.subj.rel.,Yes,intrans.,verb,"to be, the copula",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1189,6,120600,S0050-106,bed chuintechti,∅,len.rel.particle,,,,particle_relative,leniting relative particle,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1190,7,120601,S0050-106,bed chuintechti ,chuintechti,cuindechtai,,,,verbal_of_necessity,"to be asked for, to be sought",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1191,8,140428,S0050-106,.i.,.i.,.i.,,,,,"id est, it is",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1192,9,120603,S0050-106,do·cer,do·,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1193,10,120602,S0050-106,do·cer,do·cer,do·tuit 1,3sg.pret.,No,intrans.,verb,"to fall, to perish",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1194,11,120604,S0050-106,in biail,in,in 1,nom.sg.masc.,,,definite_article,"the, definite article",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1195,12,120605,S0050-106,in biail,biail,biáil,nom.sg.,,,noun,"axe, hatchet ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1196,13,120606,S0050-106,dia samthig ,di,di,dat.,,,preposition,"away, from, cause or reason, by",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1197,14,120607,S0050-106,dia samthig ,a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1198,15,120608,S0050-106,dia samthig ,samthig,samthach,dat.sg.,,,noun,axe; axe-handle,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1199,16,120609,S0050-106,issa mmuir,i,i,acc.,,,preposition,"in, into",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1200,17,120610,S0050-106,issa mmuir,ssa,in 1,acc.sg.neut.,,,definite_article,"the, definite article",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1201,18,120611,S0050-106,issa mmuir,mmuir,muir,acc.sg.,,,noun,"sea, tide",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1202,19,120612,S0050-106,7 fo·caird,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1203,20,120614,S0050-106,7 fo·caird,fo·,fo·,,,,particle_preverb,aspectual and lexicalized meanings,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1204,21,120613,S0050-106,7 fo·caird,fo·caird,fo·ceird,3sg.pret.,No,trans.,verb,"to put, to place, to set, to throw, to apply, to explain, to happen upon, case",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1205,22,120615,S0050-106,eleseus,eleseus,Eliseus,,,,proper_noun,Elisha,.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
1206,23,120616,S0050-106,a samthig,a,3sg.masc./neut.poss.pron.,masc.,,,pronoun_possessive,"his, its",.i. donbial bed chuintechti .i. docer inbiail dia samthig issammuir 7 focaird eleseus asamthig inna diad 7 doluid inbiail arithissi archenn in samthige comboi impe,"That is, to the ax-head that was to be sought; that is, the ax-head fell from its handle into the sea; and Elisha flung its handle after it and the ax-head came again to meet the handle and remained around it."
