Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
445,3,116341,S0021-67,i mmuir,mmuir,muir,dat.sg.,,,noun,"sea, tide",bíte immuir,which are in the sea
446,2,116342,S0021-68,cid na fuirsirechta,cid,cid 2,3pl.pres.ind.,,,focus_particle,even,.i. cidna fuirsirechta,"that is, even the buffooneries"
447,3,116343,S0021-68,cid na fuirsirechta,na,in 1,nom.pl.fem.,,,definite_article,"the, definite article",.i. cidna fuirsirechta,"that is, even the buffooneries"
448,4,116344,S0021-68,cid na fuirsirechta,fuirsirechta,fuirsirecht,nom.pl.,,,noun,buffoonery,.i. cidna fuirsirechta,"that is, even the buffooneries"
449,1,139999,S0021-68,.i.,.i.,.i.,,,,,"id est, it is",.i. cidna fuirsirechta,"that is, even the buffooneries"
450,2,116345,S0021-69,ni moa,ni,ní 3,,,,particle_negative_main,not,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
451,3,116346,S0021-69,ni moa,∅,is 1,3sg.pres.ind.,,intrans.,verb,"to be, the copula",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
452,4,116347,S0021-69,ni moa,moa,mór,comp.,,,adjective,"great, big, ample, tall, large",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
453,8,116348,S0021-69,ad·cosnat,ad·cosnat,ad·cosnai,3pl.pres.ind.,Maybe,trans.,verb,"to make for, to strive, to seek",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
454,5,116349,S0021-69,ad·cosnat,ad·,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
455,6,116350,S0021-69,ad·cosnat,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
456,7,116351,S0021-69,ad·cosnat,·co,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
457,9,116352,S0021-69,bete,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
458,10,116353,S0021-69,bete,bete,ad·tá,3pl.pres.subj.rel.,Yes,intrans.,verb,"to be, to exist, ",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
459,11,116354,S0021-69,in secundo,in,in (Lat),,,,preposition,"in, into ",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
460,12,116355,S0021-69,in secundo,secundo,secundus,abl.sg.neut.,,,adjective_numeral_noun,second,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
461,13,116356,S0021-69,genere,genere,genus,abl.sg.,,,noun,"tribe, kindred",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
462,14,116357,S0021-69,inna hí,inna,in 1,nom.pl.neut.,,,definite_article,"the, definite article",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
463,15,116358,S0021-69,inna hí,hí,í 1,nom.pl.neut.,,,pronoun_propword,that ; substantivizing particle,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
464,18,116359,S0021-69,fris·airet,fris·airet,fris·airi,3pl.pres.ind.,Yes,intrans.,verb,"to keep vigil, to keep watch",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
465,16,116360,S0021-69,fris·airet,fris·,fris·,,,,particle_preverb,aspectual and lexicalized meanings,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
466,17,116361,S0021-69,fris·airet,∅,len.rel.particle,,,,particle_relative,leniting relative particle,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
467,19,116362,S0021-69,7 sani ,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
468,20,116363,S0021-69,7 sani ,sani,sanis,nom.pl.masc.,,,adjective,healthy,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
469,21,116364,S0021-69,quam dormientes,quam,quam,,,,conjunction,"how, than",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
470,22,116365,S0021-69,quam dormientes,dormientes,dormiens,nom.pl.masc.,,,adjective,sleeping,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
471,24,116366,S0021-69,est furentes,est,sum,3sg.pres.ind.,,intrans.,verb,to be,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
472,25,116367,S0021-69,est furentes,furentes,furens,nom.pl.,,,adjective,,.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
473,1,140000,S0021-69,.i.,.i.,.i.,,,,,"id est, it is",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
474,23,140001,S0021-69,.i.,.i.,.i.,,,,,"id est, it is",.i. ni moa adcosnat bete in secundo genere innahí frisairet 7 sani quam dormientes .i. est furentes,"That is, those who keep watch and the healthy ones strive to be in the second class not more than those who sleep. That is, it is the ones who are wild. "
475,1,116027,S0021-7,a n-í,a,in 1,nom.sg.neut.,,,definite_article,"the, definite article",aní,that
476,2,116028,S0021-7,a n-í,ní,í 1,acc.sg.neut.,,,pronoun_propword,that ; substantivizing particle,aní,that
477,1,116368,S0021-70,arun méit-se,ar,ar 1,dat.,,,preposition,"in front of, for the sake of, in return for, on account of, because of; against (as protection); abstract: by virtue of, by means of, through",arun méitse ni cuming,as far as this he cannot
478,2,116369,S0021-70,arun méit-se,un,in 1,dat.sg.fem.,,,definite_article,"the, definite article",arun méitse ni cuming,as far as this he cannot
479,3,116370,S0021-70,arun méit-se,méit,méit,dat.sg.,,,noun,"size, quantity, as rel. adv. introducing a subord. clause: as much as, as far as, to the extent that amount, so much, Greatness, magnitude (of size, quantity, number, extent, degree)",arun méitse ni cuming,as far as this he cannot
480,4,116371,S0021-70,arun méit-se,se,-se,,,,particle_demonstrative_proximate,"this, these",arun méitse ni cuming,as far as this he cannot
481,5,116372,S0021-70,ni·cuming,ni·,ní 3,,,,particle_negative_main,not,arun méitse ni cuming,as far as this he cannot
482,7,116373,S0021-70,ni·cuming,·cuming,con·icc,3sg.pres.ind.,,unclear,verb,"to can, to be capable of; to be able, to have power over",arun méitse ni cuming,as far as this he cannot
483,6,116374,S0021-70,ni·cuming,·cum,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,arun méitse ni cuming,as far as this he cannot
484,1,116375,S0021-71,fuirsire,fuirsire,fuirsire,nom.sg.,,,noun,"buffoon, mime",fuirsire,a buffoon
485,2,116376,S0021-72,est,est,sum,3sg.pres.ind.,,intrans.,verb,to be,.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
486,3,116377,S0021-72,is uera,is,is 1,3sg.pres.ind.,,intrans.,verb,"to be, the copula",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
487,4,116378,S0021-72,is uera,uera,uērus,nom.sg.fem.,,,adjective,"true, real",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
488,5,116379,S0021-72,pictura,pictura,pictura,nom.sg.,,,noun,picture,.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
489,8,116380,S0021-72,ro·bai,ro·bai,ad·tá,augm.3sg.pret.,Yes,intrans.,verb,"to be, to exist, ",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
490,6,116381,S0021-72,ro·bai,ro·,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
491,7,116382,S0021-72,ro·bai,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
492,9,116383,S0021-72,sin,sin,sin,nom.sg.neut.,,,pronoun_demonstrative_distal,"that one, those ones, the one in there ; that, those",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
493,10,116384,S0021-72,7 robtar,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
494,12,116385,S0021-72,7 robtar,robtar,is 1,augm.3pl.pret.,,intrans.,verb,"to be, the copula",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
495,11,116386,S0021-72,7 robtar,ro,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
496,13,116387,S0021-72,bai,bai,bó,nom.pl.,,,noun,cow,.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
497,14,116388,S0021-72,togaitig-sidi,togaitig,togáethach,nom.pl.masc.,,,adjective,"deceitful, false",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
498,15,116389,S0021-72,togaitig-sidi,sidi,-side,nom.pl.,,,particle_anaphoric,"that one, he, she, it, they",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
499,1,140002,S0021-72,.i.,.i.,.i.,,,,,"id est, it is",.i. est is uera pictura robaisin 7 robtarbai togaitig sidi,"That is, “it is”; it is a true picture that that was, and these were deceptive cows."
500,1,116390,S0021-73,is ecen,is,is 1,3sg.pres.ind.,,intrans.,verb,"to be, the copula",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
501,2,116391,S0021-73,is ecen,ecen,éicen,nom.sg.,,,noun,"necessity, compulsion, violence, in response to a question, indeed, surely, of truth",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
502,3,116392,S0021-73,do neuch,do,do 1,dat.,,,preposition,"to, for, by etc.",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
503,4,116393,S0021-73,do neuch,neuch,nech,dat.sg.,,,pronoun_quantifier,"anyone, one, someone",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
504,7,116394,S0021-73,fo·sisedar,fo·sisedar,fo·sisedar,3sg.pres.ind.,Yes,,verb,"to confess, to acknowledge, to admit",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
505,5,116395,S0021-73,fo·sisedar,fo·,fo·,,,,particle_preverb,aspectual and lexicalized meanings,is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
506,6,116396,S0021-73,fo·sisedar,∅,len.rel.particle,,,,particle_relative,leniting relative particle,is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
507,8,116397,S0021-73,dán,dán,dán,acc.sg.,,,noun,"gift, bestowal, endowment, present; skill, science, artistic faculty, art, poem",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
508,9,116398,S0021-73,inna grammatic,inna,in 1,gen.sg.,,,definite_article,"the, definite article",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
509,10,116399,S0021-73,inna grammatic,grammatic,grammataicc,gen.sg.,,,noun,"grammar, literary composition",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
510,11,116400,S0021-73,con·tinola,con·,co 4,,,,complementiser,"so that, until (+independent, leniting)",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
511,15,116401,S0021-73,con·tinola,·tinola,do·inóla,3sg.pres.subj.,,,verb,"to gather, to collect, to assemble,to muster",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
512,12,116402,S0021-73,con·tinola,·t,do·,,,,particle_preverb,aspectual and lexicalized meanings,is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
513,13,116403,S0021-73,con·tinola,in,in·,,,,particle_preverb,aspectual and lexicalized meanings,is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
514,14,116404,S0021-73,con·tinola,o,uss·,,,,particle_preverb,aspectual and lexicalized meanings,is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
515,16,116405,S0021-73,inna h-uili,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
516,17,116406,S0021-73,inna h-uili,huili,uile,acc.pl.masc.,,,adjective_quantifier,"all, every, the whole",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
517,18,116407,S0021-73,doilbthi,doilbthi,dolbud,acc.pl.,,,verbal_noun,"the act of forming, making; formation, invention, figure, witchcraft",is ecen doneuch fosisedar dán inna grammatic continola innahuili doilbthi,"That is, it is necessary for whoever professes the art of grammar that he should collect all the formations."
518,1,116408,S0021-74,duo,duo,duo,,,,adjective_numeral,two,duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
519,3,116409,S0021-74,herchoilud,herchoilud,érchoíliud,nom.sg.,,,verbal_noun,"the act of defining; definition, determination, decision, resolve, solution, legal pronouncement",duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
520,4,116410,S0021-74,fabulae,fabulae,fabula,gen.sg.,,,noun,"fable, tale",duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
521,5,116411,S0021-74,7 grammaticae,7,ocus 2,,,,conjunction,"coordinating: and, since ",duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
522,6,116412,S0021-74,7 grammaticae,grammaticae,grammatica,gen.sg.,,,noun,"grammar, philology",duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
523,2,140003,S0021-74,.i.,.i.,.i.,,,,,"id est, it is",duo .i. herchoilud fabulae 7 grammaticae,"“two”, that is, the definition of fabula and of grammatica"
524,1,116413,S0021-75,du dialecticc,du,do 1,dat.,,,preposition,"to, for, by etc.",dudialecticc,to dialectic
525,2,116414,S0021-75,du dialecticc,dialecticc,dialectaicc,dat.sg.,,,noun,dialectic(s),dudialecticc,to dialectic
526,2,116415,S0021-76,ní·tarrastar,ní·,ní 3,,,,particle_negative_main,not,.i. nítarrastar aém,"That is, he did not rest indeed."
527,6,116416,S0021-76,ní·tarrastar,·tarrastar,do·airissedar,augm.3sg.pret.,,intrans.,verb,"to stand, to stay, to remain, to exist, to happen to be; to halt, to stop",.i. nítarrastar aém,"That is, he did not rest indeed."
528,3,116417,S0021-76,ní·tarrastar,·t,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. nítarrastar aém,"That is, he did not rest indeed."
529,4,116418,S0021-76,ní·tarrastar,ar,ar·,,,,particle_preverb,aspectual and lexicalized meanings,.i. nítarrastar aém,"That is, he did not rest indeed."
530,5,116419,S0021-76,ní·tarrastar,r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. nítarrastar aém,"That is, he did not rest indeed."
531,7,116420,S0021-76,aém,aém,ém,,,,particle_discourse,"truly, indeed, in sooth, then",.i. nítarrastar aém,"That is, he did not rest indeed."
532,1,140004,S0021-76,.i.,.i.,.i.,,,,,"id est, it is",.i. nítarrastar aém,"That is, he did not rest indeed."
533,2,116421,S0021-77,naic,naic,naicc,,,,interjection,"no, not",.i. naic,"that is, not"
534,1,140005,S0021-77,.i.,.i.,.i.,,,,,"id est, it is",.i. naic,"that is, not"
535,1,116422,S0021-78,fodlide,fodlide,fodlaide,nom.sg.,,,verbal_participle,"distributed, divided, bestowed",fodlide,distributed
536,1,116423,S0021-79,ní grammatic,ní,ní 3,,,,particle_negative_main,not,nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
537,2,116424,S0021-79,ní grammatic,∅,is 1,3sg.pres.ind.,,intrans.,verb,"to be, the copula",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
538,3,116425,S0021-79,ní grammatic,grammatic,grammataicc,nom.sg.,,,noun,"grammar, literary composition",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
539,4,116426,S0021-79,tantum,tantum,tantum,,,,adjective_quantifier,"so many, so great, only",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
540,5,116427,S0021-79,as toisc,as,is 1,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, the copula",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
541,6,116428,S0021-79,as toisc,∅,len.rel.particle,,,,particle_relative,leniting relative particle,nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
542,7,116429,S0021-79,as toisc,toisc,toisc,nom.sg.,,,noun,"need, necessity; wish, desire",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
543,8,116430,S0021-79,do deimnigiud,do,do 1,dat.,,,preposition,"to, for, by etc.",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
544,9,116431,S0021-79,do deimnigiud,deimnigud,deimnigud,dat.sg.,,,verbal_noun,"the act of confirming, making firm, securing, fortifying, proving, attesting",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
545,10,116432,S0021-79,as uera,as,is 1,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, the copula",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
546,11,116433,S0021-79,as uera,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
547,12,116434,S0021-79,as uera,uera,uērus,nom.sg.fem.,,,adjective,"true, real",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
548,13,116435,S0021-79,disciplina,disciplina,disciplina,nom.sg.,,,noun,"teaching, instruction, education; training; science; method",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
549,14,116436,S0021-79,per dialecticam,per,per,,,,preposition,"through, across, all over, during",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
550,15,116437,S0021-79,per dialecticam,dialecticam,dialectica,acc.sg.,,,noun,"dialectic, dialectics",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
551,16,116438,S0021-79,acht it na h-uili,acht,acht 1,,,,particle_focus,"except, but, provided that, save that",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
552,17,116439,S0021-79,acht it na h-uili,it,is 1,3pl.pres.ind.,,intrans.,verb,"to be, the copula",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
553,18,116440,S0021-79,acht it na h-uili,na,in 1,nom.pl.neut.,,,definite_article,"the, definite article",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
554,19,116441,S0021-79,acht it na h-uili,huili,uile,nom.sg.neut.,,,adjective_quantifier,"all, every, the whole",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
555,20,116442,S0021-79,besgna,besgna,bésgnae,nom.pl.,,,noun,"custom, usage, discipline, morality;  manner, way ",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
556,21,116443,S0021-79,ata fira,ata,is 1,3pl.pres.ind.rel.,Yes,intrans.,verb,"to be, the copula",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
557,22,116444,S0021-79,ata fira,∅,len.rel.particle,,,,particle_relative,leniting relative particle,nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
558,23,116445,S0021-79,ata fira,fira,fír,nom.pl.neut.,,,adjective,"true, veracious, real ",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
559,24,116446,S0021-79,per dialecticam,per,per,,,,preposition,"through, across, all over, during",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
560,25,116447,S0021-79,per dialecticam,dialecticam,dialectica,acc.sg.,,,noun,"dialectic, dialectics",nígrammatic tantum astoisc do deimnigud as uera disciplina per dialecticam acht it na huili besgna ata fira per dialecticam,"It is not grammar only that it is desirable to prove that it is a true discipline through dialectic, but it is all the disciplines that are true through dialectic."
